id,datum,jahr,ort,vortragstitel,anlass,ga,zyklus
19190119b,19.01.1919,1919,Dornach,Probleme des Denkens und Wollens im menschlichen Erkenntnisstreben. Goethes Geistessprache in seinem «Faust». Fausts Streben zwischen Mephistophelismus und Homunkulismus. Statt Homunkulismus und Mehistophelismus: Goetheanismus,,273,
19190124,24.01.1919,1919,Dornach,"Schillers «Ästhetische Briefe» und Goethes «Märchen». Die soziale Frage vor und nach der Mitte des 19. Jahrhunderts. Die Dreigliederung des Menschen und der sozialen Struktur. Das 19. Jahrhundert, ein Wendepunkt in der Entwickelung der Menschheit.",,188,
19190125a,25.01.1919,1919,Dornach,Besprechung über soziale Frage und Dreigliederung,,332b,
19190125b,25.01.1919,1919,,Gespräch mit Boos und anderen,,,
19190125c,25.01.1919,1919,Dornach,Einleitende Worte vor der Aufführung der Szene «Ägäisches Meer» aus «Faust» II. Teil vor Gästen,,85,
19190125d,25.01.1919,1919,Dornach,Die Krisis des Materialismus in der Mitte des 19. Jahrhunderts. Nachklänge alter Mysterienanschauung bei Schiller und Goethe. Die Dreigliederung der Menschennatur und des sozialen Organismus. Das Verhältnis der Menschenwissenschaft zur Sozialwissenschaft. Die drei Kabiren. Der dreigeteilte Mensch und der dreigeteilte soziale Organismus,,188,
19190126a,26.01.1919,1919,Dornach,Einleitende Worte zur Aufführung der Szene «Ägäisches Meer» aus «Faust» II. Teil vor Gästen,,85,
19190126b,26.01.1919,1919,Dornach,Die soziale Frage. Das Fehlen wirklichkeitsgemäßer Begriffe in der Gegenwart. Die neue Völkerwanderung. Die Dreigliederung des sozialen Organismus und ihre Realisierung. Die Völkerwanderung von einst und von jetzt. Der soziale Homunkulus,,188,
19190127,27.01.1919,1919,Dornach,Besprechung über Fragen der Dreigliederung,,332b,
19190131,31.01.1919,1919,Dornach,"Die Entwicklung des Wirtschaftslebens seit dem 16. Jahrhundert. Die gegenwärtige Lage des sozialen Lebens in West-, Mittel- und Osteuropa. Die Dreigliederung. Welche Gestalt können die sozialen Forderungen in der Gegenwart haben?",,188,
19190201,01.02.1919,1919,Dornach,Sozialismus und Kapitalismus. Die vier Glieder des sozialistischen Ideals. Die moralische Seite der sozialen Frage. Die Loslösung des Wirtschaftsprozesses von dem Persönlichen. Die Abtrennung des moralisch-geistigen Lebens von den äusseren Wirklichkeiten des Daseins,,188,
19190202a,02.02.1919,1919,Dornach,Menschliches Erkenntnisstreben und echte Künstlerschaft,Einleitende Worte zur Aufführung der Szene «Ägäisches Meer» aus «Faust» II. Teil vor Gästen,"277,85",
19190202b,02.02.1919,1919,Dornach,"Die vier Glieder des sozialistischen Programms. Die in das sozialistische Denken hineinspielenden geistigen Impulse. Die Geisteswissenschaft und die soziale Frage. Die drei Vorbedingung in der Stellung des Menschen zu Welt, zu anderen Menschen und zur Geistigkeit",,188,
19190203,03.02.1919,1919,Zürich,"Die wirkliche Gestalt der sozialen Frage, erfaßt aus den Lebensnotwendigkeiten der gegenwärtigen Menschheit auf Grund geisteswissenschaftlicher Untersuchung",,328,
19190204,04.02.1919,1919,Zürich,Die allseitige Weltbetrachtung der Geisteswissenschaft. Wirkliche Menschenerkenntnis als seelische soziale Forderung der Zeit,,193,
19190205,05.02.1919,1919,Zürich,Die vom Leben geforderten wirklichkeitsgemäßen Lösungsversuche für die sozialen Fragen auf Grund geisteswissenschaftlicher Lebensauffassung,,328,
19190206,06.02.1919,1919,Bern,"Die wirkliche Gestalt der sozialen Frage, erfaßt aus den Lebensnotwendigkeiten der gegenwärtigen Menschheit",Öffentlicher Vortrag,336,
19190207,07.02.1919,1919,Bern,Die vom Leben geforderten wirklichkeitsgemäßen Lösungsversuche für die sozialen Fragen und Notwendigkeiten,Öffentlicher Vortrag,336,
19190208,08.02.1919,1919,Bern,"Die soziale Frage als Problem der Gesamtmenschheit, der verkörperten und entkörperten Seelen. Die Gestaltung des geistigen, politischen und wirtschaftlichen Lebens",,193,
19190210,10.02.1919,1919,Zürich,Schwarmgeisterei und reale Lebensauffassung im sozialen Denken und Wollen,,328,
19190211,11.02.1919,1919,Zürich,Die Dreigliederung des sozialen Organismus im Zusammenhang mit der dreifachen Beziehung des Menschenlebens zur irdischen und übersinnlichen Welt. Der Gedanken- und der Willensweg zu dem Christus,,193,
19190212,12.02.1919,1919,Zürich,Die Entwicklung des sozialen Denkens und Wollens und die Lebenslage der gegenwärtigen Menschheit,,328,
19190213,13.02.1919,1919,Basel,Die Wirklichkeit der sozialen Frage erfasst aus den Lebensnotwendigkeiten der gegenwärtigen Menschheit auf Grund geisteswissenschaftlicher Untersuchung,Öffentlicher Vortrag,336,
19190214,14.02.1919,1919,Basel,Die vom Leben geforderten wirklichkeitsgemäßen Lösungsversuche für die sozialen Fragen und Notwendigkeiten auf Grund geisteswissenschaftlicher Lebensauffassung,Öffentlicher Vortrag,336,
19190215a,15.02.1919,1919,Dornach,Über die Vorgeschichte des Aufrufs «An das deutsche Volk und an die Kulturwelt!» Auszüge aus einem Mitgliedervortrag,Mitgliedervortrag,332b,
19190215b,15.02.1919,1919,Dornach,Die anthroposophische Bewegung und die soziale Frage. Der «Aufruf an das deutsche Volk und an die Kulturwelt». Die Dreigliederung als Weg aus dem sozialen Chaos der Gegenwart,,189,
19190216a,16.02.1919,1919,Dornach,Worte vor dem Vortrag,,332b,
19190216b,16.02.1919,1919,Dornach,"Die Dreigliederung. Das geistige, politische und wirtschaftliche Leben in seiner Beziehung zum vorgeburtlichen, gegenwärtigen und nachtodlichen Leben. Der zweifache Weg zu dem Christus",,189,
19190221,21.02.1919,1919,Dornach,Die Gedankenformen des Marxismus und des Sozialismus. Die Dreigliederung des sozialen Organismus. Der «Aufruf an das deutsche Volk und an die Kulturwelt»,,189,
19190224,24.02.1919,1919,Zürich,Was ist und will die neue Bewegungskunst?,Einleitende Worte zur öffentlichen Eurythmie-Aufführung,"277,277a",
19190225,25.02.1919,1919,Zürich,Soziales Wollen,Vortrag für die Zürcher Studentenschaft,328,
19190226,26.02.1919,1919,Winterthur,Die soziale Frage,Öffentlicher Vortrag,336,
19190227,27.02.1919,1919,Winterthur,Vortrag 1,,336,
19190228,28.02.1919,1919,Basel,"Die soziale Frage als Wirtschafts-, Rechts- und Geistesfrage",Öffentlicher Vortrag,336,
19190301a,01.03.1919,1919,Dornach,Einleitende Worte vor dem Mitglieder-Vortrag. Worte vor dem Vortrag,,,
19190301b,01.03.1919,1919,Dornach,Bewußte und unterbewußte Seelenimpulse des modernen Proletariers. Die Notwendigkeit der Dreigliederung. Der Dornacher Bau,,189,
19190302,02.03.1919,1919,Dornach,Die Impulse der modernen proletarischen Bewegung. Das Denken Fichtes. Die Theorien des Sozialismus und die Dreigliederung,,189,
19190307a,07.03.1919,1919,Dornach,"Die Neugestaltung des Geistes-, Staats- und Wirtschaftslebens im Sinne der Dreigliederung des sozialen Organismus",,189,
19190307b,07.03.1919,1919,Dornach,Worte nach dem Vortrag,,,
19190308,08.03.1919,1919,Zürich,Welchen Sinn hat die Arbeit des modernen Proletariers?,,328,
19190309,09.03.1919,1919,Zürich,"Die Ableugnung der. übersinnlichen Welt durch die gegenwärtige Menschheit. Der* Staat als Gegenbild des übersinnlichen Lebens. Das Verhältnis des Geisteslebens zum vorgeburtlichen, des Wirtschaftslebens zum nachtodlichen Dasein",,193,
19190311,11.03.1919,1919,Bern,"Die wirklichen Grundlagen eines Völkerbundes in den wirtschaftlichen, rechtlichen und geistigen Kräften der Völker",Anlässlich des Völkerbundkongresses,329,
19190313,13.03.1919,1919,Dornach,Der Grundgedanke der eurythmischen Kunst,Einleitende Worte zur ersten öffentlichen Eurythmie-Aufführung,277,
19190314,14.03.1919,1919,Dornach,,Einleitende Worte zur Eurythmie-Aufführung,,
19190315,15.03.1919,1919,Dornach,Die Abneigung der Menschen der Gegenwart gegen neue Gedanken. Die falsche Orientierung des sozialistischen Denkens. Die Dreigliederung als Forderung unserer Zeit,,189,
19190316,16.03.1919,1919,Dornach,Die Verkennung des geistigen Lebens in der neueren Zeit. Das Hervorgehen des sozialistischen Denkens aus dem Denken Fichtes und Hegels. Karl Marx. Geisteswissenschaftliches Denken,,189,
19190317,17.03.1919,1919,Bern,Welchen Sinn hat die Arbeit des modernen Proletariers?,,329,
19190319,19.03.1919,1919,Winterthur,Proletarische Forderungen und deren künftige praktische Verwirklichung,,329,
19190321,21.03.1919,1919,Dornach,Die Schulung des sozialen Denkens an einer richtigen Auffassung des dreigliedrigen menschlichen Organismus. Die Dreigliederung des sozialen Organismus,,190,
19190322,22.03.1919,1919,Dornach,Die Parallelität zwischen dem menschlichen und dem sozialen Organismus. Die Notwendigkeit der Emanzipierung des geistigen Lebens vom Wirtschafts- und Staatsleben,,190,
19190323a,23.03.1919,1919,Dornach,,Einleitende Worte zur Eurythmie-Aufführung,,
19190323b,23.03.1919,1919,Dornach,"Der antisoziale Charakter des abstrakten Denkens. Das Walten der Engel, Erzengel und Zeitgeister im selbständigen Geistes-, Rechts- und Wirtschaftsleben",,190,
19190324,24.03.1919,1919,Dornach,,Einleitende Worte zur Eurythmie-Aufführung. 3. Öffentliche Dornacher Eurythmieaufführung,,
19190328a,28.03.1919,1919,Dornach,Worte vor dem Vortrag,Worte vor dem Vortrag,,
19190328b,28.03.1919,1919,Dornach,"Die Begierde der seit 1912/13 geborenen Kinder nach spiritueller Kultur. Das Verstehen der menschlichen Sprache durch die Toten. Der Mensch zwischen Luzifer und Ahriman, zwischen Idealismus und Materialismus",,190,
19190329,29.03.1919,1919,Dornach,"Die geisteswissenschaftlichen Untergründe der sozialen Frage. Die innere Gliederung der Sprache in bezug auf Geistes-, Rechts und Wirtschaftsleben",,190,
19190330a,30.03.1919,1919,Dornach,Über die neue Rezitationskunst,Einleitende Worte zur Eurythmie-Aufführung,277,
19190330b,30.03.1919,1919,Dornach,Die soziale Frage als weltgeschichtliche Forderung. Die Notwendigkeit eines wirklichen Weltverständnisses und weit aus greifender Weltinteressen,,190,
19190402,02.04.1919,1919,Basel,Proletarische Forderungen und deren künftige praktische Verwirklichung,,329,
19190404,04.04.1919,1919,Dornach,Die Kernpunkte der sozialen Frage,,336,
19190405a,05.04.1919,1919,Dornach,Über die neue Rezitationskunst,Einleitende Worte zur Eurythmie-Aufführung,277,
19190405b,05.04.1919,1919,Dornach,Ahrimanische Einflüsse als Ursache der Verwirrung der heutigen Menschheit. Die Toten und die menschliche Sprache. Die Lockerung des menschlichen Ätherherzens,,190,
19190406,06.04.1919,1919,Dornach,Die Versäumnisse der Gegenwart. Wetterzeichen vom Osten her. Die Frage nach dem Menschen. Das Erleben der unterbewußten Erfahrung nach dem Tode. Die soziale Frage als geistige Frage,,190,
19190409,09.04.1919,1919,Basel,Soziales Wollen und proletarische Forderungen,,329,
19190410,10.04.1919,1919,Münchenstein,Soziales Wollen und proletarische Forderungen,Öffentliche Veranstaltung der sozialistischen Jugend,336,
19190411,11.04.1919,1919,Dornach,Die Aufgaben des Bewußtseinsseelenzeitalters. Die Toten und die Sprache. Die Spaltung des Seelenlebens der Menschheit in eine Dreiheit. Die Dreigliederung,,190,
19190412,12.04.1919,1919,Dornach,Die Entwicklung des mitteleuropäischen Bürgertums im Zeitalter der Bewußtseinsseele. Die Nibelungenströmung,,190,
19190413,13.04.1919,1919,Dornach,"Die Geschichte der mitteleuropäischen Kulturentwicklung. Einflüsse des griechischen Humanismus, des juristischen Romanismus und des weiterlebenden altgermanischen Elementes",,190,
19190414,14.04.1919,1919,Dornach,Der Mensch als dreigliedriges Wesen. Die Anthroposophische Gesellschaft und die Dreigliederung des sozialen Organismus,,190,
19190419,19.04.1919,1919,Dornach,"Aufforderung, die Impulse der Dreigliederung richtig zu verstehen und unerschrocken dafür einzutreten",Abschiedsworte,332b,
19190421,21.04.1919,1919,Stuttgart,Präludium zur Dreigliederung,,192,
19190422a,22.04.1919,1919,Stuttgart,"Komiteesitzung mit den auswärtigen Unterzeichnern des «Aufrufs an das deutsche Volk und an die, Kulturwelt»",,332b,
19190422b,22.04.1919,1919,Stuttgart,,Versammlung der Unterzeichner des «Aufrufs an das deutsche Volk und an die Kulturwelt»,330,
19190423a,23.04.1919,1919,Stuttgart,,Vortrag für die Arbeiter und Angestellten der Waldorf-Astoria- Zigarettenfabrik A.G.,330,
19190423b,23.04.1919,1919,Stuttgart,Esoterisches Präludium zu einer exoterischen Behandlung der sozialen Frage,,192,
19190424,24.04.1919,1919,Stuttgart,Komiteesitzung mit den auswärtigen Unterzeichnern des «Aufrufs an das deutsche Volk und an die Kulturwelt»,,332b,
19190425,25.04.1919,1919,Stuttgart-Untertürkheim,,Vortrag für die Arbeiter der Daimler-Werke Untertürkheim,330,
19190427a,27.04.1919,1919,Stuttgart,"Komiteebesprechung. Komitee des Aufrufs ""An das deutsche Volk und an die Kulturwelt""",,,
19190427b,27.04.1919,1919,Esslingen,Die Dreigliederung des sozialen Körpers,Öffentlicher Vortrag,336,
19190428,28.04.1919,1919,Stuttgart,Die Kernpunkte der sozialen Frage in den Lebensnotwendigkeiten der Gegenwart und Zukunft,,330,
19190429,29.04.1919,1919,Stuttgart,Proletarische Forderungen und deren künftige praktische Verwirklichung I,Vortrag für Arbeiter und Angestellte der Waldorf-Astoria-Zigarettenfabrik A.G.,,
19190430a,30.04.1919,1919,Stuttgart,Einleitende Worte vor einer Aufführung eurythmischer Kunst für Arbeiter und Angestellte der Waldorf-Astoria-Zigarettenfabrik A.G.,,,
19190430b,30.04.1919,1919,Stuttgart,Proletarische Forderungen und deren künftige praktische Verwirklichung II,Vortrag für Arbeiter und Angestellte der Waldorf-Astoria-Zigarettenfabrik A.G.,,
19190501,01.05.1919,1919,Stuttgart,Esoterisches Präludium zu einer exoterischen Behandlung der sozialen Frage (Fortsetzung),,192,
19190503,03.05.1919,1919,Stuttgart,Wege aus der sozialen Not und zu einem praktischen Ziele,,330,
19190506,06.05.1919,1919,Stuttgart,"Die neue, dem Leben der Zukunft dienende Kunst",Einleitende Worte zur Eurythmie- Aufführung. Eurythmie für die Angestellten und Arbeiter der Waldorf-Astoria Zigarettenfabrik.,277,
19190508,08.05.1919,1919,Stuttgart,,Erste Versammlung der Arbeiter-Ausschüsse und Betriebsräte der Großbetriebe Stuttgarts,331,
19190511,11.05.1919,1919,Stuttgart,Vortrag 1,,192,
19190513,13.05.1919,1919,Stuttgart,Die Zukunft von Kapital und menschlicher Arbeitskraft,,330,
19190516,16.05.1919,1919,Stuttgart,Einzelheiten über die Neugestaltung des sozialen Organismus,,330,
19190518,18.05.1919,1919,Stuttgart,Vortrag 2,,192,
19190519,19.05.1919,1919,Stuttgart,,Einleitende Worte zur Eurythmie-Aufführung,,
19190522,22.05.1919,1919,Stuttgart,,Erster Diskussionsabend mit den Arbeiterausschüssen der großen Betriebe Stuttgarts,331,
19190525,25.05.1919,1919,Stuttgart,Fragen zur Dreigliederung des sozialen Organismus,Frageabend des Bundes für Dreigliederung des sozialen Organismus. Versammlung des Industrierates. Versammlung für bürgerliche Gesinnte,337a,
19190526,26.05.1919,1919,Ulm,Die Kernpunkte der sozialen Frage in den Lebensnotwendigkeiten der Gegenwart und Zukunft,,333,
19190528,28.05.1919,1919,Stuttgart,,Zweiter Diskussionsabend mit den Arbeiterausschüssen der großen Betriebe Stuttgarts,331,
19190530a,30.05.1919,1919,Stuttgart,Beratung über einen zu gründenden Kulturrat,Versammlung des Bundes zur Beratung über einen zu gründenden Kulturrat unter Vorsitz Dr. Carl Unger mit einer Einleitung von Rudolf Steiner (laut Notizbuch Nr. 226),,
19190530b,30.05.1919,1919,Stuttgart,Fragen zur Dreigliederung des sozialen Organismus,Frageabend des Bundes für Dreigliederung des sozialen Organismus,337a,
19190530c,30.05.1919,1919,Stuttgart,Zur Schaffung eines Kulturrats,Frageabend des Bundes für Dreigliederung des sozialen Organismus,332b,
19190531,31.05.1919,1919,Stuttgart,"Der Impuls zum dreigliedrigen Organismus, kein «bloßer Idealismus», sondern unmittelbar praktische Forderung des Augenblicks",Versammlung des Bundes für Dreigliederung des sozialen Organismus,330,
19190601,01.06.1919,1919,Stuttgart,Vortrag 3,,192,
19190602,02.06.1919,1919,Tübingen,Die sozialen Forderungen der Gegenwart und ihre praktische Verwirklichung,Öffentlicher Vortrag,336,
19190603,03.06.1919,1919,Reutlingen,,,,
19190605,05.06.1919,1919,Stuttgart,,Dritter Diskussionsabend mit den Arbeiterausschüssen der großen Betriebe Stuttgarts,331,
19190607a,07.06.1919,1919,Stuttgart,Über einen zu gründenden Kulturrat,Versammlung des Bundes für Dreigliederung des sozialen Organismus. Beratung über einen zu gründenden Kulturrat,,
19190607b,07.06.1919,1919,Stuttgart,Ansprache an der Versammlung zur Wahl von Ausschussmitgliedern für den Kulturrat,,332b,
19190608,08.06.1919,1919,Stuttgart,Kulturgeschichtliches zur Pädagogik I,,192,
19190609a,09.06.1919,1919,Stuttgart,Kulturgeschichtliches zur Pädagogik II,,192,
19190609b,09.06.1919,1919,Stuttgart,Auszüge aus dem Mitgliedervortrag nach der Versammlung zur Begründung eines Kulturrates,,332b,
19190612,12.06.1919,1919,Heidenheim,Zur Charakteristik der Gegenwart. Das Sichoffenbarenwollen der geistigen Welt in der heutigen Zeit. Mitteleuropa zwischen Ost und West. Die Dreigliederung,,193,
19190614,14.06.1919,1919,Stuttgart,,Vierter Diskussionsabend mit den Arbeiterausschüssen der großen Betriebe Stuttgarts,331,
19190615,15.06.1919,1919,Stuttgart,Kulturgeschichtliches zur Pädagogik III,,192,
19190616,16.06.1919,1919,Stuttgart,Das Soziale in den Rechts- und Wirtschaftseinrichtungen und die Freiheit des Menschengeistes,,330,
19190618,18.06.1919,1919,Stuttgart,"Freiheit für den Geist, Gleichheit für das Recht, Brüderlichkeit für das Wirtschaftsleben",,330,
19190619,19.06.1919,1919,Stuttgart,Die Aufgaben der Schule und der dreigliedrige soziale Organismus,,330,
19190621a,21.06.1919,1919,Stuttgart,Versammlung des Bundes für Dreigliederung des sozialen Organismus. Beratung über einen zu gründenden Kulturrat,Versammlung des Bundes für Dreigliederung des sozialen Organismus. Beratung über einen zu gründenden Kulturrat,,
